accx,accy,accz,gx,gy,gz,g,ax,ay,az,a
-9.83,-0.04,-0.9,-10,0.3,-0.87,10.04,0.17,-0.34,-0.02,0.38
-10.41,0.27,-1.29,-10.08,0.3,-0.96,10.13,-0.33,-0.02,-0.33,0.47
-9.94,0.39,-0.74,-10.05,0.31,-0.91,10.1,0.11,0.08,0.17,0.22
-10.96,0.27,-0.27,-10.23,0.31,-0.79,10.27,-0.72,-0.03,0.51,0.89
-9.01,0.31,-0.51,-9.99,0.31,-0.73,10.02,0.98,0,0.22,1.01
-10.61,0.23,-1.05,-10.11,0.29,-0.79,10.15,-0.49,-0.06,-0.26,0.56
-9.91,0.78,-1.56,-10.07,0.39,-0.95,10.12,0.17,0.39,-0.61,0.74
-9.28,0.51,-2.03,-9.91,0.41,-1.16,9.99,0.63,0.09,-0.86,1.07
-10.69,0.27,-0.47,-10.07,0.39,-1.02,10.13,-0.62,-0.11,0.56,0.84
-10.02,0.23,0.12,-10.06,0.36,-0.8,10.1,0.04,-0.12,0.91,0.92
-9.79,0.23,-0.55,-10.01,0.33,-0.75,10.04,0.22,-0.1,0.2,0.31
-10.02,0.27,0.23,-10.01,0.32,-0.55,10.03,-0.01,-0.05,0.78,0.79
-11.15,-0.23,-0.58,-10.24,0.21,-0.56,10.26,-0.92,-0.44,-0.03,1.02
-9.91,0.31,0,-10.17,0.23,-0.45,10.18,0.27,0.08,0.45,0.53
-9.44,0.47,-0.39,-10.02,0.28,-0.43,10.04,0.59,0.19,0.04,0.62
-10.14,0.58,-0.51,-10.05,0.34,-0.45,10.06,-0.09,0.25,-0.06,0.27
-10.84,0.58,-0.94,-10.21,0.39,-0.55,10.23,-0.64,0.2,-0.39,0.77
-9.32,0.16,-0.55,-10.03,0.34,-0.55,10.05,0.71,-0.19,0,0.73
-10.22,0.23,-1.37,-10.07,0.32,-0.71,10.1,-0.15,-0.09,-0.65,0.68
-10.53,0.43,0.74,-10.16,0.34,-0.42,10.17,-0.37,0.09,1.16,1.22
-10.53,0.7,-1.09,-10.23,0.41,-0.55,10.26,-0.3,0.29,-0.54,0.68
-9.67,0.31,-0.35,-10.12,0.39,-0.51,10.14,0.45,-0.08,0.16,0.48
-10.1,0.19,-0.19,-10.12,0.35,-0.45,10.13,0.02,-0.16,0.25,0.3
-9.83,0.47,-0.27,-10.06,0.38,-0.41,10.08,0.23,0.09,0.14,0.29
-9.94,0.16,-0.31,-10.04,0.33,-0.39,10.05,0.09,-0.18,0.08,0.22
-10.8,0.51,-0.12,-10.19,0.37,-0.34,10.2,-0.61,0.14,0.22,0.67
-9.71,0.12,-0.43,-10.09,0.32,-0.36,10.11,0.38,-0.2,-0.07,0.44
-9.94,0.23,-0.74,-10.06,0.3,-0.43,10.08,0.12,-0.07,-0.31,0.34
-10.06,0.47,0.19,-10.06,0.33,-0.31,10.07,0,0.13,0.5,0.52
-10.02,0.35,-1.01,-10.06,0.34,-0.45,10.07,0.03,0.01,-0.56,0.57
-9.79,0.7,-0.62,-10,0.41,-0.48,10.02,0.21,0.29,-0.14,0.39
-9.63,0.82,-0.51,-9.93,0.49,-0.49,9.95,0.3,0.33,-0.02,0.44
-10.61,1.13,-0.16,-10.06,0.62,-0.42,10.09,-0.54,0.51,0.27,0.79
-9.63,0.51,-1.33,-9.98,0.6,-0.6,10.01,0.35,-0.09,-0.72,0.81
-9.98,0.31,-1.13,-9.98,0.54,-0.71,10.02,0,-0.23,-0.42,0.48
-8.66,0.7,-0.55,-9.72,0.57,-0.68,9.76,1.06,0.13,0.13,1.07
-10.8,0.23,-1.21,-9.93,0.5,-0.78,9.98,-0.87,-0.27,-0.43,1.01
-9.4,-0.04,-1.44,-9.83,0.4,-0.91,9.88,0.43,-0.44,-0.53,0.81
-9.67,-0.16,-0.78,-9.8,0.29,-0.89,9.84,0.12,-0.44,0.11,0.47
-10.65,-0.51,0.58,-9.97,0.13,-0.59,9.98,-0.68,-0.63,1.18,1.5
-11.31,0.47,-1.56,-10.23,0.2,-0.79,10.27,-1.08,0.27,-0.77,1.35
-9.36,-0.23,-0.74,-10.06,0.11,-0.78,10.09,0.7,-0.34,0.04,0.78
-11.04,-0.16,-0.7,-10.26,0.06,-0.76,10.28,-0.78,-0.21,0.06,0.81
-8.93,0.43,-0.86,-9.99,0.13,-0.78,10.02,1.06,0.3,-0.08,1.1
-11.08,0.43,-1.37,-10.21,0.19,-0.9,10.25,-0.87,0.24,-0.47,1.01
-9.44,0.27,-0.86,-10.05,0.21,-0.89,10.09,0.62,0.07,0.03,0.62
-10.49,0,-0.55,-10.14,0.17,-0.82,10.18,-0.35,-0.17,0.28,0.48
-11.39,0.12,-0.27,-10.39,0.16,-0.71,10.42,-1,-0.04,0.44,1.09
-6.98,-0.04,-1.4,-9.71,0.12,-0.85,9.75,2.73,-0.16,-0.55,2.79
-10.73,0,0.23,-9.91,0.09,-0.63,9.93,-0.81,-0.09,0.87,1.19
-11.58,0.43,-0.12,-10.25,0.16,-0.53,10.26,-1.34,0.27,0.41,1.42
-9.44,0.39,-0.7,-10.08,0.21,-0.56,10.1,0.65,0.18,-0.14,0.69
-8.7,0.58,-0.23,-9.81,0.28,-0.5,9.82,1.11,0.3,0.26,1.18
-11.54,1.01,-0.04,-10.15,0.43,-0.41,10.17,-1.39,0.59,0.37,1.55
-10.3,0.74,-0.62,-10.18,0.49,-0.45,10.2,-0.11,0.25,-0.17,0.32
-9.2,0.27,-0.55,-9.99,0.45,-0.47,10.01,0.78,-0.17,-0.08,0.81
-9.2,0.35,-0.35,-9.83,0.43,-0.45,9.85,0.63,-0.08,0.09,0.64
-11.27,0.7,0.08,-10.12,0.48,-0.34,10.14,-1.15,0.22,0.42,1.25
-9.44,0.27,-0.23,-9.98,0.44,-0.32,10,0.54,-0.17,0.09,0.58
-10.14,-0.19,-0.23,-10.01,0.31,-0.3,10.02,-0.13,-0.51,0.07,0.53
-9.91,0.23,-0.62,-9.99,0.3,-0.37,10,0.09,-0.06,-0.26,0.28
-9.87,0.58,0.55,-9.97,0.36,-0.18,9.98,0.1,0.23,0.73,0.77
-10.02,0.19,-0.43,-9.98,0.32,-0.23,9.99,-0.04,-0.13,-0.2,0.24
-10.34,0.35,-1.56,-10.05,0.33,-0.5,10.07,-0.29,0.02,-1.06,1.1
-9.71,0.08,-0.7,-9.98,0.28,-0.54,10,0.27,-0.2,-0.16,0.37
-10.8,0.12,-0.58,-10.15,0.25,-0.55,10.16,-0.66,-0.13,-0.04,0.67
-9.79,0.19,-0.19,-10.07,0.24,-0.48,10.09,0.29,-0.04,0.28,0.4
-10.49,0.23,-0.47,-10.16,0.24,-0.48,10.17,-0.33,0,0.01,0.33
-10.65,0.27,0.16,-10.26,0.24,-0.35,10.26,-0.39,0.03,0.51,0.64
-9.71,0.66,-0.94,-10.15,0.33,-0.47,10.16,0.44,0.34,-0.47,0.72
-10.53,0.23,-0.62,-10.22,0.31,-0.5,10.24,-0.31,-0.07,-0.13,0.34
-10.3,0.7,-0.74,-10.24,0.39,-0.55,10.26,-0.06,0.31,-0.19,0.37
-10.22,0,-0.82,-10.23,0.31,-0.6,10.26,0.02,-0.31,-0.22,0.38
-10.37,0.47,0.12,-10.26,0.34,-0.46,10.28,-0.11,0.13,0.57,0.6
-9.91,-0.04,-0.55,-10.19,0.27,-0.48,10.21,0.28,-0.3,-0.07,0.42
-9.83,0.08,0.23,-10.12,0.23,-0.33,10.13,0.29,-0.15,0.57,0.65
-10.37,-0.16,0.27,-10.17,0.15,-0.21,10.17,-0.2,-0.31,0.49,0.61
-11.19,0.27,-0.16,-10.37,0.18,-0.2,10.38,-0.82,0.1,0.04,0.83
-9.63,0.08,0.04,-10.23,0.16,-0.15,10.23,0.59,-0.08,0.19,0.63
-10.73,0.51,0.23,-10.33,0.23,-0.08,10.33,-0.4,0.28,0.31,0.58
-10.61,-0.16,-0.31,-10.38,0.15,-0.12,10.38,-0.23,-0.31,-0.19,0.42
-9.4,0.62,-0.31,-10.19,0.24,-0.16,10.19,0.79,0.38,-0.15,0.89
-10.53,0.35,0.66,-10.25,0.27,0,10.26,-0.28,0.09,0.66,0.72
-9.83,0.16,-0.62,-10.17,0.24,-0.12,10.17,0.34,-0.09,-0.5,0.61
-10.76,0.66,-0.12,-10.29,0.33,-0.12,10.29,-0.48,0.34,0,0.58
-10.22,0,-0.55,-10.27,0.26,-0.21,10.28,0.06,-0.26,-0.34,0.43
-10.73,0.16,0.94,-10.36,0.24,0.02,10.37,-0.36,-0.08,0.91,0.99
-10.18,0.66,-0.19,-10.33,0.33,-0.02,10.33,0.15,0.34,-0.17,0.41
-9.52,0.86,0.27,-10.16,0.43,0.04,10.17,0.65,0.43,0.24,0.81
-10.06,0.94,-1.95,-10.14,0.53,-0.36,10.16,0.08,0.4,-1.59,1.64
-9.87,0.47,0.98,-10.09,0.52,-0.09,10.1,0.22,-0.05,1.07,1.09
-9.87,0.55,1.09,-10.04,0.53,0.14,10.06,0.18,0.02,0.95,0.96
-9.63,0.51,0.66,-9.96,0.52,0.25,9.98,0.33,-0.01,0.42,0.53
-10.73,1.25,1.21,-10.11,0.67,0.44,10.15,-0.61,0.58,0.77,1.14
-8.97,0.98,0.74,-9.89,0.73,0.5,9.93,0.92,0.25,0.24,0.98
-10.65,1.56,0.19,-10.04,0.89,0.44,10.09,-0.61,0.67,-0.24,0.93
-8.97,1.4,-0.66,-9.82,1,0.22,9.88,0.85,0.41,-0.88,1.29
-10.57,2.22,-0.39,-9.97,1.24,0.1,10.05,-0.6,0.98,-0.49,1.25
-9.98,2.5,0.23,-9.98,1.49,0.12,10.09,-0.01,1,0.11,1.01
-8.66,2.65,0.39,-9.71,1.72,0.18,9.87,1.05,0.93,0.21,1.42
-9.91,2.77,0.31,-9.75,1.93,0.2,9.94,-0.16,0.84,0.11,0.86
-10.1,2.77,-0.12,-9.82,2.1,0.14,10.04,-0.28,0.67,-0.26,0.77
-11.27,3.86,0.35,-10.11,2.45,0.18,10.41,-1.16,1.41,0.17,1.83
-9.13,3.2,-0.12,-9.91,2.6,0.12,10.25,0.79,0.6,-0.24,1.02
-9.56,3.12,0.27,-9.84,2.71,0.15,10.21,0.29,0.41,0.12,0.52
-10.3,2.92,0.12,-9.93,2.75,0.15,10.31,-0.36,0.18,-0.03,0.4
-9.16,1.83,-1.37,-9.78,2.57,-0.16,10.11,0.61,-0.73,-1.21,1.54
-9.75,0.82,-1.21,-9.77,2.22,-0.37,10.03,0.02,-1.4,-0.84,1.63
-10.26,-0.31,-0.82,-9.87,1.71,-0.46,10.03,-0.39,-2.02,-0.36,2.09
-10.65,-0.58,-1.17,-10.03,1.25,-0.6,10.12,-0.62,-1.84,-0.57,2.02
-9.71,-1.6,-0.62,-9.96,0.68,-0.6,10,0.25,-2.28,-0.02,2.29
-11.04,-2.07,-0.35,-10.18,0.13,-0.55,10.19,-0.86,-2.2,0.2,2.37
-9.75,-2.14,-0.86,-10.09,-0.32,-0.61,10.12,0.34,-1.82,-0.24,1.87
-9.71,-2.77,-0.51,-10.02,-0.81,-0.59,10.07,0.3,-1.96,0.09,1.98
-10.14,-3.08,-0.58,-10.04,-1.27,-0.59,10.14,-0.1,-1.81,0.01,1.82
-10.69,-3,-0.58,-10.17,-1.61,-0.59,10.31,-0.52,-1.39,0.01,1.48
-9.24,-2.46,-0.66,-9.98,-1.78,-0.6,10.16,0.74,-0.67,-0.06,1
-9.36,-1.95,-0.31,-9.86,-1.82,-0.55,10.04,0.5,-0.13,0.23,0.57
-10.76,-2.34,-0.78,-10.04,-1.92,-0.59,10.24,-0.72,-0.42,-0.19,0.86
-10.53,-1.52,-1.09,-10.14,-1.84,-0.69,10.33,-0.39,0.32,-0.4,0.64
-10.14,-1.29,-1.33,-10.14,-1.73,-0.82,10.32,0,0.44,-0.51,0.67
-9.71,-0.43,0.04,-10.05,-1.47,-0.65,10.18,0.34,1.04,0.69,1.29
-10.53,1.05,-0.43,-10.15,-0.97,-0.6,10.21,-0.38,2.02,0.18,2.06
-9.63,0.12,0.12,-10.05,-0.75,-0.46,10.08,0.41,0.87,0.58,1.12
-9.75,-0.19,-0.66,-9.99,-0.64,-0.5,10.02,0.24,0.44,-0.16,0.53
-10.34,0.12,-0.31,-10.06,-0.49,-0.46,10.08,-0.28,0.6,0.15,0.68
-11.19,-0.16,-0.94,-10.28,-0.42,-0.56,10.31,-0.91,0.26,-0.38,1.02
-10.34,-0.27,-0.74,-10.29,-0.39,-0.59,10.32,-0.04,0.12,-0.15,0.19
-9.56,0.51,0.23,-10.15,-0.21,-0.43,10.16,0.59,0.72,0.66,1.14
-9.79,0.55,1.01,-10.07,-0.06,-0.14,10.08,0.29,0.61,1.15,1.33
-10.92,0.47,0.35,-10.24,0.05,-0.04,10.24,-0.68,0.42,0.39,0.89
-9.48,0.19,0.62,-10.09,0.08,0.09,10.09,0.61,0.12,0.53,0.82
-10.57,0.23,-0.47,-10.19,0.11,-0.02,10.19,-0.38,0.13,-0.45,0.6
-9.91,0.16,0.04,-10.13,0.12,-0.01,10.13,0.22,0.04,0.05,0.23
-10.73,0.08,-1.01,-10.25,0.11,-0.21,10.25,-0.48,-0.03,-0.8,0.94
-10.06,0.35,-0.82,-10.21,0.16,-0.33,10.22,0.15,0.19,-0.49,0.55
-10.45,0.62,-1.01,-10.26,0.25,-0.47,10.27,-0.19,0.37,-0.55,0.69
-10.3,0.27,-0.78,-10.27,0.26,-0.53,10.28,-0.03,0.02,-0.25,0.25
-9.94,0.39,-0.47,-10.2,0.28,-0.52,10.22,0.26,0.11,0.05,0.28
-10.1,0.35,0.31,-10.18,0.3,-0.35,10.19,0.08,0.06,0.66,0.67
-9.75,0.08,0.19,-10.1,0.25,-0.24,10.1,0.35,-0.17,0.44,0.58
-10.49,0.12,-0.86,-10.17,0.23,-0.37,10.18,-0.32,-0.11,-0.49,0.6
-10.02,0.35,-0.19,-10.14,0.25,-0.33,10.15,0.12,0.1,0.14,0.21
-10.14,0.19,-0.74,-10.14,0.24,-0.41,10.15,0,-0.04,-0.33,0.33
-10.45,0.23,-0.19,-10.21,0.24,-0.37,10.21,-0.25,0,0.17,0.3
-10.34,-0.19,0,-10.23,0.15,-0.3,10.24,-0.1,-0.35,0.3,0.47
-10.34,0.16,-0.55,-10.25,0.15,-0.35,10.26,-0.08,0,-0.2,0.22
-10.1,0.31,-0.66,-10.22,0.18,-0.41,10.23,0.12,0.13,-0.25,0.31
-10.8,0.39,-0.66,-10.34,0.23,-0.46,10.35,-0.46,0.16,-0.2,0.53
-10.34,0.31,-0.66,-10.34,0.24,-0.5,10.35,0,0.07,-0.16,0.18
-9.83,0.47,0.16,-10.24,0.29,-0.37,10.25,0.41,0.18,0.53,0.69
-9.63,0.04,-0.43,-10.12,0.24,-0.38,10.13,0.48,-0.2,-0.05,0.52
-10.1,0.23,-0.39,-10.11,0.24,-0.38,10.12,0.01,0,-0.01,0.01
-10.57,0.43,0.35,-10.2,0.28,-0.24,10.21,-0.37,0.15,0.59,0.71
-10.34,0.27,-0.23,-10.23,0.28,-0.24,10.24,-0.11,0,0,0.11
-9.56,0.35,-0.35,-10.09,0.29,-0.26,10.1,0.54,0.06,-0.09,0.55
-10.14,0.08,0.08,-10.1,0.25,-0.19,10.11,-0.04,-0.17,0.27,0.32
-11.19,0.23,-0.12,-10.32,0.25,-0.18,10.33,-0.87,-0.01,0.06,0.87
-9.79,-0.16,-0.58,-10.22,0.16,-0.26,10.22,0.43,-0.32,-0.33,0.63
-9.83,0.08,0,-10.14,0.15,-0.21,10.14,0.31,-0.07,0.21,0.38
-9.48,0.27,0.12,-10.01,0.17,-0.14,10.01,0.53,0.1,0.26,0.6
-10.92,0.04,0.31,-10.19,0.15,-0.05,10.19,-0.73,-0.11,0.36,0.82
-9.83,0.27,0.04,-10.12,0.17,-0.03,10.12,0.29,0.1,0.07,0.31
-10.3,-0.43,0.19,-10.15,0.05,0.01,10.15,-0.14,-0.48,0.18,0.53
-9.63,0.16,0.47,-10.05,0.07,0.1,10.05,0.42,0.08,0.36,0.56
-10.92,0.58,0.47,-10.22,0.17,0.18,10.23,-0.7,0.41,0.29,0.86
-9.28,0.19,-0.23,-10.03,0.18,0.09,10.04,0.75,0.02,-0.33,0.82
-10.96,0.43,-0.31,-10.22,0.23,0.01,10.22,-0.74,0.2,-0.33,0.83
-10.34,0.58,0.7,-10.24,0.3,0.15,10.25,-0.09,0.28,0.55,0.63
-9.48,0.35,-0.7,-10.09,0.31,-0.02,10.09,0.61,0.04,-0.68,0.92
-9.87,0.9,-0.31,-10.04,0.43,-0.08,10.05,0.18,0.47,-0.23,0.55
-10.8,0.74,0.27,-10.2,0.49,-0.01,10.21,-0.61,0.25,0.28,0.71
-9.28,0.66,-0.51,-10.01,0.52,-0.11,10.03,0.73,0.14,-0.4,0.84
-10.61,0.12,0.58,-10.13,0.44,0.03,10.14,-0.48,-0.33,0.55,0.8
-10.26,0.35,0.31,-10.16,0.42,0.09,10.17,-0.1,-0.07,0.22,0.26
-9.56,0.47,0.12,-10.04,0.43,0.09,10.05,0.48,0.03,0.02,0.48
-10.92,0.47,1.17,-10.21,0.44,0.31,10.23,-0.71,0.03,0.86,1.11
-9.87,0.16,0.55,-10.14,0.38,0.36,10.16,0.28,-0.23,0.19,0.41
-9.71,0.04,0.51,-10.06,0.31,0.39,10.07,0.35,-0.28,0.12,0.46
-10.02,0,0.12,-10.05,0.25,0.33,10.06,0.03,-0.25,-0.22,0.33
-10.14,-0.16,1.05,-10.07,0.17,0.48,10.08,-0.07,-0.33,0.58,0.67
-9.52,-0.31,-0.31,-9.96,0.07,0.32,9.96,0.44,-0.39,-0.63,0.86
-10.37,-1.21,1.72,-10.04,-0.18,0.6,10.06,-0.33,-1.03,1.12,1.55
-10.22,-0.55,0.23,-10.08,-0.26,0.53,10.09,-0.14,-0.29,-0.29,0.44
-9.63,-0.74,0.19,-9.99,-0.35,0.46,10,0.35,-0.39,-0.26,0.59
-10.37,-1.52,0.31,-10.07,-0.59,0.43,10.09,-0.31,-0.93,-0.12,0.99
-10.26,-1.29,-0.16,-10.1,-0.73,0.31,10.13,-0.15,-0.56,-0.47,0.75
-8.93,-1.4,0.16,-9.87,-0.86,0.28,9.91,0.94,-0.54,-0.13,1.09
-9.98,-1.48,0.23,-9.89,-0.99,0.27,9.94,-0.09,-0.5,-0.04,0.51
-10.37,-1.99,0.74,-9.99,-1.19,0.37,10.07,-0.39,-0.8,0.38,0.97
-11.04,-1.99,-0.23,-10.2,-1.35,0.25,10.29,-0.84,-0.64,-0.48,1.16
-9.91,-1.37,0.51,-10.14,-1.35,0.3,10.23,0.23,-0.01,0.21,0.31
-9.91,-0.74,0.74,-10.09,-1.23,0.39,10.17,0.19,0.49,0.35,0.63
-10.92,0.35,0.27,-10.26,-0.91,0.36,10.31,-0.66,1.26,-0.09,1.43
-9.75,0.66,0.39,-10.16,-0.6,0.37,10.18,0.41,1.26,0.02,1.32
-9.91,1.17,0.12,-10.11,-0.24,0.32,10.11,0.2,1.41,-0.2,1.44
-9.36,1.87,0.39,-9.96,0.18,0.33,9.96,0.6,1.69,0.06,1.8
-11.62,2.81,1.37,-10.29,0.7,0.54,10.33,-1.33,2.1,0.83,2.62
-8.97,2.77,1.29,-10.03,1.12,0.69,10.11,1.06,1.65,0.6,2.05
-9.94,2.69,0.31,-10.01,1.43,0.61,10.13,0.06,1.26,-0.3,1.3
-9.44,2.89,1.25,-9.9,1.72,0.74,10.07,0.46,1.16,0.51,1.35
-10.34,2.54,0.47,-9.98,1.89,0.69,10.18,-0.35,0.65,-0.22,0.77
-9.2,3.16,0.74,-9.83,2.14,0.7,10.08,0.62,1.02,0.04,1.2
-10.34,3.32,1.17,-9.93,2.38,0.79,10.24,-0.41,0.94,0.38,1.09
-10.14,3.35,-0.19,-9.97,2.57,0.59,10.31,-0.17,0.78,-0.79,1.12
-9.44,3.86,0.47,-9.86,2.83,0.57,10.28,0.43,1.03,-0.1,1.12
-10.14,3.67,0.66,-9.92,3,0.59,10.38,-0.22,0.67,0.08,0.71
-9.59,3.43,0.58,-9.85,3.08,0.59,10.34,0.26,0.35,0,0.44
-9.91,3.28,-0.74,-9.86,3.12,0.32,10.35,-0.04,0.15,-1.06,1.07
-8.97,3.63,-0.23,-9.69,3.22,0.21,10.21,0.72,0.4,-0.44,0.93
-9.2,3.86,0.31,-9.59,3.35,0.23,10.16,0.39,0.51,0.08,0.64
-10.53,4.09,0.74,-9.78,3.5,0.33,10.39,-0.75,0.6,0.41,1.04
-10.61,4.13,-0.16,-9.94,3.63,0.24,10.59,-0.66,0.51,-0.39,0.92
-9.79,3.39,0.78,-9.91,3.58,0.34,10.54,0.12,-0.19,0.44,0.49
-9.2,3,0.27,-9.77,3.46,0.33,10.37,0.57,-0.46,-0.06,0.73
-9.83,3.28,0.82,-9.78,3.43,0.43,10.37,-0.05,-0.15,0.39,0.42
-9.79,4.21,-0.19,-9.78,3.58,0.3,10.42,-0.01,0.63,-0.5,0.8
-10.1,3.9,1.33,-9.85,3.65,0.51,10.51,-0.25,0.25,0.82,0.89
-10.65,4.45,0.43,-10.01,3.81,0.49,10.72,-0.64,0.64,-0.06,0.91
-9.52,4.02,-0.31,-9.91,3.85,0.33,10.64,0.39,0.17,-0.64,0.77
-10.06,3.94,0.98,-9.94,3.87,0.46,10.68,-0.12,0.07,0.52,0.53
-10.1,3.78,0.47,-9.97,3.85,0.46,10.7,-0.13,-0.07,0.01,0.15
-9.67,3.74,0.66,-9.91,3.83,0.5,10.64,0.24,-0.08,0.16,0.3
-10.34,3.63,0.19,-10,3.79,0.44,10.7,-0.34,-0.16,-0.25,0.45
-8.97,3.55,-0.23,-9.79,3.74,0.31,10.49,0.82,-0.19,-0.54,1
-9.91,4.49,0.78,-9.81,3.89,0.4,10.56,-0.09,0.6,0.38,0.71
-9.79,4.25,0.9,-9.81,3.96,0.5,10.59,0.02,0.29,0.4,0.49
-10.45,4.17,0.62,-9.94,4,0.52,10.73,-0.51,0.17,0.1,0.55
-9.98,4.33,0.47,-9.95,4.07,0.51,10.76,-0.04,0.26,-0.05,0.27
-9.98,4.21,0.39,-9.95,4.1,0.49,10.78,-0.03,0.11,-0.1,0.15
-10.57,3.7,1.83,-10.08,4.02,0.76,10.88,-0.49,-0.31,1.08,1.22
-9.59,4.88,0.04,-9.98,4.19,0.61,10.84,0.39,0.68,-0.57,0.97
-9.32,3.7,-0.04,-9.85,4.09,0.48,10.68,0.53,-0.39,-0.52,0.84
-9.32,3,-0.47,-9.74,3.88,0.29,10.49,0.42,-0.87,-0.76,1.23
-9.36,2.73,0.47,-9.67,3.65,0.33,10.34,0.31,-0.92,0.14,0.98
-10.41,2.14,-0.94,-9.82,3.35,0.08,10.37,-0.6,-1.2,-1.01,1.68
-10.1,1.99,-0.98,-9.87,3.07,-0.13,10.34,-0.23,-1.09,-0.84,1.39
-9.59,0.98,-1.52,-9.82,2.65,-0.41,10.18,0.22,-1.68,-1.11,2.02
-10.34,0.51,-1.21,-9.92,2.23,-0.57,10.18,-0.41,-1.72,-0.64,1.88
-10.41,0.39,-1.52,-10.02,1.86,-0.76,10.22,-0.39,-1.47,-0.76,1.7
-10.02,-1.01,-0.31,-10.02,1.28,-0.67,10.12,0,-2.3,0.36,2.33
-9.56,-1.05,-1.91,-9.93,0.82,-0.92,10,0.37,-1.87,-0.99,2.15
-9.63,-1.4,-1.29,-9.87,0.37,-0.99,9.92,0.24,-1.78,-0.29,1.82
-10.26,-1.64,-1.33,-9.95,-0.03,-1.06,10,-0.31,-1.61,-0.27,1.66
-10.22,-1.99,-0.58,-10,-0.42,-0.96,10.06,-0.22,-1.57,0.38,1.63
-9.59,-2.03,-0.9,-9.92,-0.74,-0.95,9.99,0.33,-1.29,0.05,1.33
-10.3,-2.07,-1.25,-9.99,-1.01,-1.01,10.1,-0.3,-1.06,-0.24,1.13
-9.36,-1.64,-1.79,-9.87,-1.13,-1.17,10,0.51,-0.5,-0.63,0.95
-10.92,-2.11,0.7,-10.08,-1.33,-0.79,10.2,-0.84,-0.78,1.5,1.88
-10.02,-1.56,0.82,-10.07,-1.37,-0.47,10.17,0.04,-0.19,1.29,1.3
-10.49,-0.66,0.43,-10.15,-1.23,-0.29,10.23,-0.34,0.57,0.72,0.98
-10.14,-0.66,-0.98,-10.15,-1.12,-0.43,10.22,0.01,0.46,-0.55,0.71
-10.14,-0.47,0.82,-10.15,-0.99,-0.18,10.2,0.01,0.52,1,1.12
-10.34,-0.66,0.16,-10.19,-0.92,-0.11,10.23,-0.15,0.26,0.27,0.4
-10.22,-0.31,-0.7,-10.19,-0.8,-0.23,10.23,-0.03,0.49,-0.47,0.68
-9.67,-0.12,0.16,-10.09,-0.66,-0.15,10.11,0.42,0.55,0.31,0.75
-10.41,-0.04,0.31,-10.15,-0.54,-0.06,10.17,-0.26,0.5,0.37,0.68
-10.34,-0.12,-0.66,-10.19,-0.45,-0.18,10.2,-0.15,0.34,-0.48,0.61
-9.59,-0.16,-0.27,-10.07,-0.39,-0.2,10.08,0.48,0.24,-0.07,0.54
-10.26,-0.35,0.12,-10.11,-0.39,-0.14,10.12,-0.15,0.04,0.25,0.3
-9.79,-0.62,0.78,-10.04,-0.43,0.05,10.05,0.25,-0.19,0.73,0.8
-10.61,-0.7,0.58,-10.16,-0.49,0.15,10.17,-0.45,-0.21,0.43,0.66
-9.94,-0.98,0.86,-10.11,-0.58,0.3,10.14,0.17,-0.39,0.56,0.71
-9.83,-1.13,0.78,-10.06,-0.69,0.39,10.09,0.23,-0.44,0.39,0.63
-10.1,-0.98,0.78,-10.07,-0.75,0.47,10.1,-0.04,-0.22,0.31,0.38
-10.14,-0.58,1.48,-10.08,-0.72,0.67,10.13,-0.06,0.13,0.81,0.82
-10.69,-0.19,1.72,-10.2,-0.61,0.88,10.26,-0.48,0.42,0.83,1.05
-10.14,0.27,1.87,-10.19,-0.44,1.08,10.26,0.05,0.71,0.79,1.06
-10.06,0.82,1.72,-10.16,-0.18,1.21,10.24,0.1,1,0.51,1.13
-9.63,0.98,1.64,-10.06,0.05,1.29,10.14,0.42,0.93,0.35,1.08
-10.37,1.13,1.48,-10.12,0.26,1.33,10.21,-0.25,0.87,0.15,0.92
-10.18,1.33,1.01,-10.13,0.48,1.27,10.22,-0.05,0.85,-0.25,0.89
-9.28,1.6,1.4,-9.96,0.7,1.29,10.07,0.68,0.9,0.11,1.13
-10.45,1.56,1.48,-10.06,0.87,1.33,10.19,-0.39,0.69,0.15,0.81
-9.44,0.7,2.18,-9.94,0.84,1.5,10.08,0.5,-0.14,0.68,0.85
-10.34,0.31,1.68,-10.02,0.73,1.54,10.16,-0.32,-0.42,0.14,0.55
-10.02,0.35,2.03,-10.02,0.66,1.64,10.17,-0.01,-0.31,0.39,0.5
-9.94,0.19,2.92,-10,0.56,1.89,10.2,0.06,-0.37,1.03,1.1
-10.3,0.35,3.04,-10.06,0.52,2.12,10.3,-0.23,-0.17,0.92,0.96
-9.94,0.35,2.65,-10.04,0.49,2.23,10.29,0.09,-0.14,0.42,0.45
-10.26,0.04,2.46,-10.08,0.4,2.27,10.34,-0.18,-0.36,0.18,0.44
-10.34,-0.16,2.03,-10.13,0.29,2.23,10.38,-0.2,-0.44,-0.2,0.53
-10.1,0.04,0.16,-10.13,0.24,1.81,10.29,0.03,-0.2,-1.66,1.67
-10.18,0.39,-0.62,-10.14,0.27,1.32,10.23,-0.04,0.12,-1.95,1.95
-9.75,0.58,-0.51,-10.06,0.33,0.96,10.11,0.31,0.25,-1.47,1.52
-10.14,0.39,-0.31,-10.08,0.34,0.7,10.11,-0.06,0.05,-1.02,1.02
-9.98,0.31,0.16,-10.06,0.34,0.59,10.08,0.07,-0.02,-0.44,0.45
